niveau,code_commune,code_province,code_region,code_pays,nom,nom_province,nom_region,centroid_lon,centroid_lat,centroid_x_3857,centroid_y_3857
commune,MA-04-481-0103,MA-04-481,MA-04,MA,Had Kourt,Sidi Kacem,Rabat-Salé-Kénitra,-5.730581,34.6111,-637925.3042819654,4111155.969243315
commune,MA-04-481-0105,MA-04-481,MA-04,MA,Jorf El Melha,Sidi Kacem,Rabat-Salé-Kénitra,-5.502515,34.497105,-612537.1846624421,4095748.059225464
commune,MA-04-481-0107,MA-04-481,MA-04,MA,Mechraa Bel Ksiri,Sidi Kacem,Rabat-Salé-Kénitra,-5.964695,34.577355,-663986.7642393012,4106592.7031334476
commune,MA-04-481-0111,MA-04-481,MA-04,MA,Sidi Kacem,Sidi Kacem,Rabat-Salé-Kénitra,-5.714603,34.222275,-636146.7192128974,4058687.369314909
commune,MA-04-481-0507,MA-04-481,MA-04,MA,Nouirate,Sidi Kacem,Rabat-Salé-Kénitra,-5.891503,34.583285,-655839.0633111296,4107394.479808086
commune,MA-04-481-0509,MA-04-481,MA-04,MA,Sefsaf,Sidi Kacem,Rabat-Salé-Kénitra,-6.035005,34.552943,-671813.6658665764,4103292.56278331
commune,MA-04-481-0501,MA-04-481,MA-04,MA,Al Haouafate,Sidi Kacem,Rabat-Salé-Kénitra,-5.971075,34.461906,-664697.0066103379,4090994.6879610736
commune,MA-04-481-1111,MA-04-481,MA-04,MA,Sidi Al Kamel,Sidi Kacem,Rabat-Salé-Kénitra,-6.171295,34.553708,-686985.4594896245,4103396.0666085677
commune,MA-04-481-1103,MA-04-481,MA-04,MA,Dar Laaslouji,Sidi Kacem,Rabat-Salé-Kénitra,-5.959728,34.381685,-663433.8542275479,4080168.8932771524
commune,MA-04-481-1105,MA-04-481,MA-04,MA,Rmilat,Sidi Kacem,Rabat-Salé-Kénitra,-6.089438,34.441128,-677873.0903103208,4088189.664288318
commune,MA-04-481-0309,MA-04-481,MA-04,MA,Moulay Abdelkader,Sidi Kacem,Rabat-Salé-Kénitra,-5.783918,34.642588,-643862.7732208944,4115415.769254592
commune,MA-04-481-0301,MA-04-481,MA-04,MA,Ain Dfali,Sidi Kacem,Rabat-Salé-Kénitra,-5.56308,34.607316,-619279.2298864749,4110644.1123253778
commune,MA-04-481-0303,MA-04-481,MA-04,MA,Bni Oual,Sidi Kacem,Rabat-Salé-Kénitra,-5.655459,34.674981,-629562.7943645215,4119799.657651675
commune,MA-04-481-0313,MA-04-481,MA-04,MA,Sidi Ahmed Benaissa,Sidi Kacem,Rabat-Salé-Kénitra,-5.822958,34.720982,-648208.7657109544,4126028.062251761
commune,MA-04-481-0315,MA-04-481,MA-04,MA,Sidi Ameur Al Hadi,Sidi Kacem,Rabat-Salé-Kénitra,-5.837607,34.799693,-649839.3930831463,4136693.388101408
commune,MA-04-481-0317,MA-04-481,MA-04,MA,Sidi Azzouz,Sidi Kacem,Rabat-Salé-Kénitra,-5.806955,34.54019,-646427.3290398145,4101569.05253073
commune,MA-04-481-0705,MA-04-481,MA-04,MA,Khnichet,Sidi Kacem,Rabat-Salé-Kénitra,-5.668526,34.428357,-631017.4148382253,4086465.936256931
commune,MA-04-481-0707,MA-04-481,MA-04,MA,Lamrabih,Sidi Kacem,Rabat-Salé-Kénitra,-5.4527,34.477973,-606991.7605951624,4093164.098036817
province,,MA-04-491,MA-04,MA,Sidi Slimane,Sidi Slimane,Rabat-Salé-Kénitra,-6.021888,34.287503,-670353.5468884088,4067472.2707187654
commune,MA-04-491-0511,MA-04-491,MA-04,MA,Ouled Ben Hammadi,Sidi Slimane,Rabat-Salé-Kénitra,-5.83205,34.240947,-649220.8506768639,4061201.4196258094
commune,MA-04-491-0513,MA-04-491,MA-04,MA,Ouled H'cine,Sidi Slimane,Rabat-Salé-Kénitra,-5.806774,34.415025,-646407.0694081073,4084666.7496674387
commune,MA-04-491-0509,MA-04-491,MA-04,MA,M'saada,Sidi Slimane,Rabat-Salé-Kénitra,-5.849484,34.381829,-651161.576298027,4080188.3549129954
commune,MA-04-491-0501,MA-04-491,MA-04,MA,Azghar,Sidi Slimane,Rabat-Salé-Kénitra,-5.904614,34.172602,-657298.5798705346,4052001.8385407557
commune,MA-04-491-0503,MA-04-491,MA-04,MA,Boumaiz,Sidi Slimane,Rabat-Salé-Kénitra,-5.895616,34.305678,-656296.9675439247,4069921.337847702
commune,MA-04-491-0505,MA-04-491,MA-04,MA,Dar Bel Amri,Sidi Slimane,Rabat-Salé-Kénitra,-6.07436,34.180411,-676194.617292657,4053052.6734131705
commune,MA-04-491-0107,MA-04-491,MA-04,MA,Sidi Slimane,Sidi Slimane,Rabat-Salé-Kénitra,-5.943634,34.260937,-661642.3400917548,4063893.594217308
commune,MA-04-491-0109,MA-04-491,MA-04,MA,Sidi Yahia El Gharb,Sidi Slimane,Rabat-Salé-Kénitra,-6.290668,34.305758,-700273.9235763731,4069932.120072309
commune,MA-04-491-0315,MA-04-491,MA-04,MA,Sfafaa,Sidi Slimane,Rabat-Salé-Kénitra,-5.993548,34.327554,-667198.7101564242,4072869.8484674008
commune,MA-04-491-0317,MA-04-491,MA-04,MA,Ameur Chamalia,Sidi Slimane,Rabat-Salé-Kénitra,-6.283767,34.368202,-699505.7182775453,4078350.340585364
commune,MA-04-491-0307,MA-04-491,MA-04,MA,Kceibya,Sidi Slimane,Rabat-Salé-Kénitra,-6.161868,34.28607,-685935.9843170892,4067279.258518801
province,,MA-04-501,MA-04,MA,Skhirate-Témara,Skhirate-Témara,Rabat-Salé-Kénitra,-6.879829,33.756696,-765859.0939124301,3996178.881226019
commune,MA-04-501-0301,MA-04-501,MA-04,MA,El Menzeh,Skhirate-Témara,Rabat-Salé-Kénitra,-6.873825,33.864831,-765190.7138993309,4010666.5311265048
commune,MA-04-501-0303,MA-04-501,MA-04,MA,Oumazza,Skhirate-Témara,Rabat-Salé-Kénitra,-6.758812,33.825077,-752387.5653587825,4005338.256721267
commune,MA-04-501-0505,MA-04-501,MA-04,MA,Sabbah,Skhirate-Témara,Rabat-Salé-Kénitra,-7.026448,33.805163,-782180.6123266651,4002670.049733218
commune,MA-04-501-0503,MA-04-501,MA-04,MA,Mers El Kheir,Skhirate-Témara,Rabat-Salé-Kénitra,-6.908721,33.873779,-769075.2966666757,4011866.2282002126
commune,MA-04-501-0311,MA-04-501,MA-04,MA,Sidi Yahya Zaer,Skhirate-Témara,Rabat-Salé-Kénitra,-6.876676,33.70461,-765508.0885089152,3989206.9686180986
commune,MA-04-501-0109,MA-04-501,MA-04,MA,Ain Attig,Skhirate-Témara,Rabat-Salé-Kénitra,-6.968531,33.884481,-775733.271834268,4013301.10951127
commune,MA-04-501-0101,MA-04-501,MA-04,MA,Ain El Aouda,Skhirate-Témara,Rabat-Salé-Kénitra,-6.792066,33.806349,-756089.3725138977,4002828.953510829
commune,MA-04-501-0103,MA-04-501,MA-04,MA,Harhoura,Skhirate-Témara,Rabat-Salé-Kénitra,-6.951939,33.928683,-773886.3215696278,4019229.8740865802
commune,MA-04-501-0105,MA-04-501,MA-04,MA,Skhirate,Skhirate-Témara,Rabat-Salé-Kénitra,-7.059216,33.847146,-785828.301974842,4008295.8396593845
commune,MA-04-501-0107,MA-04-501,MA-04,MA,Témara,Skhirate-Témara,Rabat-Salé-Kénitra,-6.910456,33.907517,-769268.4800773697,4016390.501874298
region,,,MA-05,MA,Béni Mellal-Khénifra,,Béni Mellal-Khénifra,-6.30512,32.396743,-701882.8008437975,3815502.7036914825
province,,MA-05-081,MA-05,MA,Azilal,Azilal,Béni Mellal-Khénifra,-6.444346,31.877788,-717381.3327286632,3747279.039199427
commune,MA-05-081-1317,MA-05-081,MA-05,MA,Sidi Yacoub,Azilal,Béni Mellal-Khénifra,-7.100647,31.649266,-790440.380661695,3717358.8169458774
commune,MA-05-081-1319,MA-05-081,MA-05,MA,Tidili Fetouaka,Azilal,Béni Mellal-Khénifra,-7.165475,31.717905,-797657.0770925332,3726338.032012382
commune,MA-05-081-1305,MA-05-081,MA-05,MA,Ait Oumdis,Azilal,Béni Mellal-Khénifra,-7.066239,31.487386,-786610.1016188101,3696208.5125024496
commune,MA-05-081-1307,MA-05-081,MA-05,MA,Ait Tamlil,Azilal,Béni Mellal-Khénifra,-6.85877,31.495207,-763514.829733547,3697229.559891603
commune,MA-05-081-1309,MA-05-081,MA-05,MA,Anzou,Azilal,Béni Mellal-Khénifra,-7.256223,31.681364,-807759.0382294713,3721556.965043543
commune,MA-05-081-0907,MA-05-081,MA-05,MA,Ait Ouqabli,Azilal,Béni Mellal-Khénifra,-6.037846,32.329737,-672129.9910158135,3806671.9972623633
commune,MA-05-081-0909,MA-05-081,MA-05,MA,Anergui,Azilal,Béni Mellal-Khénifra,-5.949168,32.058738,-662258.3017469008,3771023.4230628237
commune,MA-05-081-0903,MA-05-081,MA-05,MA,Ait Mazigh,Azilal,Béni Mellal-Khénifra,-6.354627,32.039544,-707393.8797510159,3768502.4765390414
commune,MA-05-081-0921,MA-05-081,MA-05,MA,Tiffert N'ait Hamza,Azilal,Béni Mellal-Khénifra,-5.942752,32.282053,-661544.1217937338,3800391.678353025
commune,MA-05-081-0923,MA-05-081,MA-05,MA,Tilougguite,Azilal,Béni Mellal-Khénifra,-6.153995,31.979215,-685059.588686376,3760582.5347640915
commune,MA-05-081-0917,MA-05-081,MA-05,MA,Tabaroucht,Azilal,Béni Mellal-Khénifra,-6.197905,32.142684,-689947.6774866143,3782054.665360681
commune,MA-05-081-0919,MA-05-081,MA-05,MA,Tagleft,Azilal,Béni Mellal-Khénifra,-6.112165,32.233367,-680403.0488037395,3793982.7517754054
commune,MA-05-081-0911,MA-05-081,MA-05,MA,Bin El Ouidane,Azilal,Béni Mellal-Khénifra,-6.429778,32.116402,-715759.5581372691,3778599.8815340763
commune,MA-05-081-0913,MA-05-081,MA-05,MA,Isseksi,Azilal,Béni Mellal-Khénifra,-6.286221,32.220398,-699778.8930761009,3792276.2323633726
commune,MA-05-081-0915,MA-05-081,MA-05,MA,Ouaouizeght,Azilal,Béni Mellal-Khénifra,-6.36228,32.183115,-708245.7307239731,3787371.3901563594
commune,MA-05-081-0303,MA-05-081,MA-05,MA,Ait Abbas,Azilal,Béni Mellal-Khénifra,-6.609242,31.743828,-735737.5068061241,3729730.899106075
commune,MA-05-081-0305,MA-05-081,MA-05,MA,Ait Bou Oulli,Azilal,Béni Mellal-Khénifra,-6.620642,31.577857,-737006.4833440727,3708024.500552878
commune,MA-05-081-0307,MA-05-081,MA-05,MA,Ait M'hamed,Azilal,Béni Mellal-Khénifra,-6.532549,31.860764,-727200.0323219037,3745047.547161013
commune,MA-05-081-0309,MA-05-081,MA-05,MA,Tabant,Azilal,Béni Mellal-Khénifra,-6.370265,31.68776,-709134.6846219657,3722393.7395263663
commune,MA-05-081-0301,MA-05-081,MA-05,MA,Agoudi N'lkhair,Azilal,Béni Mellal-Khénifra,-6.501592,31.999764,-723753.8894017967,3763279.702898004
commune,MA-05-081-0311,MA-05-081,MA-05,MA,Tamda Noumercid,Azilal,Béni Mellal-Khénifra,-6.665578,31.946756,-742008.7915412562,3756323.565517271
commune,MA-05-081-0313,MA-05-081,MA-05,MA,Zaouiat Ahansal,Azilal,Béni Mellal-Khénifra,-6.131223,31.835306,-682524.6540625427,3741711.294719618
commune,MA-05-081-0509,MA-05-081,MA-05,MA,Foum Jemaa,Azilal,Béni Mellal-Khénifra,-6.982493,31.965624,-777287.5777148651,3758799.111011185
commune,MA-05-081-0501,MA-05-081,MA-05,MA,Ait Taguella,Azilal,Béni Mellal-Khénifra,-6.761582,31.953412,-752695.8915510399,3757196.7161863586
commune,MA-05-081-0505,MA-05-081,MA-05,MA,Bni Hassane,Azilal,Béni Mellal-Khénifra,-6.936677,32.036303,-772187.3094178195,3768076.9224949367
commune,MA-05-081-0507,MA-05-081,MA-05,MA,Bzou,Azilal,Béni Mellal-Khénifra,-7.040554,32.091555,-783750.8673617189,3775334.5971137295
commune,MA-05-081-0521,MA-05-081,MA-05,MA,Tisqi,Azilal,Béni Mellal-Khénifra,-6.80432,32.101101,-757453.3970214812,3776589.0742059695
commune,MA-05-081-0513,MA-05-081,MA-05,MA,Rfala,Azilal,Béni Mellal-Khénifra,-6.913177,32.134582,-769571.3440193662,3780989.645379287
commune,MA-05-081-0515,MA-05-081,MA-05,MA,Tabia,Azilal,Béni Mellal-Khénifra,-6.832371,31.993371,-760576.1006802062,3762440.533236739
commune,MA-05-081-0517,MA-05-081,MA-05,MA,Tanant,Azilal,Béni Mellal-Khénifra,-6.908645,31.908684,-769066.7991330862,3751329.9810797125
commune,MA-05-081-0519,MA-05-081,MA-05,MA,Taounza,Azilal,Béni Mellal-Khénifra,-6.621396,32.087744,-737090.4359719008,3774833.908958529
commune,MA-05-081-0511,MA-05-081,MA-05,MA,Moulay Aissa Ben Driss,Azilal,Béni Mellal-Khénifra,-6.713503,32.102531,-747343.7484614031,3776776.9563129945
commune,MA-05-081-0101,MA-05-081,MA-05,MA,Azilal,Azilal,Béni Mellal-Khénifra,-6.571253,31.960083,-731508.558992103,3758072.028248756
commune,MA-05-081-0103,MA-05-081,MA-05,MA,Demnate,Azilal,Béni Mellal-Khénifra,-6.999143,31.727472,-779141.010419614,3727590.0110225584
commune,MA-05-081-1513,MA-05-081,MA-05,MA,Ouaoula,Azilal,Béni Mellal-Khénifra,-6.784374,31.805037,-755233.104579127,3737745.8236633046
commune,MA-05-081-1515,MA-05-081,MA-05,MA,Sidi Boulkhalf,Azilal,Béni Mellal-Khénifra,-6.836766,31.678171,-761065.3370870521,3721139.289402615
commune,MA-05-081-1511,MA-05-081,MA-05,MA,Imlil,Azilal,Béni Mellal-Khénifra,-6.993343,31.761127,-778495.3929482048,3731995.5624231044
commune,MA-05-081-1503,MA-05-081,MA-05,MA,Ait Majden,Azilal,Béni Mellal-Khénifra,-6.921597,31.809213,-770508.699130865,3738292.817145666
commune,MA-05-081-1501,MA-05-081,MA-05,MA,Ait Blal,Azilal,Béni Mellal-Khénifra,-6.69906,31.6697,-745735.9637550865,3720031.2943998924
commune,MA-05-081-1521,MA-05-081,MA-05,MA,Tifni,Azilal,Béni Mellal-Khénifra,-6.950577,31.651494,-773734.6470346719,3717650.1798467897
commune,MA-05-081-1101,MA-05-081,MA-05,MA,Afourar,Azilal,Béni Mellal-Khénifra,-6.539434,32.211229,-727966.5135876238,3791069.706089572
commune,MA-05-081-1103,MA-05-081,MA-05,MA,Bni A'yat,Azilal,Béni Mellal-Khénifra,-6.659194,32.208279,-741298.1313548996,3790681.67573542
commune,MA-05-081-1105,MA-05-081,MA-05,MA,Ait Ouaarda,Azilal,Béni Mellal-Khénifra,-6.534848,32.142079,-727455.9948192266,3781975.2510242444
commune,MA-05-081-1125,MA-05-081,MA-05,MA,Timoulilt,Azilal,Béni Mellal-Khénifra,-6.474758,32.208825,-720766.7899904412,3790753.411167973
province,,MA-05-091,MA-05,MA,Béni Mellal,Béni Mellal,Béni Mellal-Khénifra,-5.975091,32.449725,-665144.1346728778,3822489.911250064
commune,MA-05-091-0517,MA-05-091,MA-05,MA,Tizi N'isly,Béni Mellal,Béni Mellal-Khénifra,-5.759327,32.485151,-641125.3896381619,3827164.123285547
commune,MA-05-091-0505,MA-05-091,MA-05,MA,Boutferda,Béni Mellal,Béni Mellal-Khénifra,-5.769408,32.273396,-642247.5849156242,3799251.846067791
commune,MA-05-091-0501,MA-05-091,MA-05,MA,Aghbala,Béni Mellal,Béni Mellal-Khénifra,-5.621797,32.414156,-625815.5558027152,3817798.6057570158
commune,MA-05-091-0711,MA-05-091,MA-05,MA,Naour,Béni Mellal,Béni Mellal-Khénifra,-5.954341,32.46779,-662834.2390295076,3824873.154785699
commune,MA-05-091-0713,MA-05-091,MA-05,MA,Taghzirt,Béni Mellal,Béni Mellal-Khénifra,-6.186883,32.413234,-688720.6135180636,3817677.0533734495
commune,MA-05-091-0715,MA-05-091,MA-05,MA,Tanougha,Béni Mellal,Béni Mellal-Khénifra,-6.084672,32.437909,-677342.556104641,3820931.2611647407
commune,MA-05-091-0703,MA-05-091,MA-05,MA,Ait Oum El Bekht,Béni Mellal,Béni Mellal-Khénifra,-5.8525,32.652512,-651497.2836007768,3849271.0096825836
commune,MA-05-091-0707,MA-05-091,MA-05,MA,Dir El Ksiba,Béni Mellal,Béni Mellal-Khénifra,-6.035161,32.585084,-671831.0415545887,3840359.424836714
commune,MA-05-091-0113,MA-05-091,MA-05,MA,Zaouiat Cheikh,Béni Mellal,Béni Mellal-Khénifra,-5.920197,32.639775,-659033.3161134328,3847587.104211866
commune,MA-05-091-0107,MA-05-091,MA-05,MA,Kasba Tadla,Béni Mellal,Béni Mellal-Khénifra,-6.263687,32.597071,-697270.4093304202,3841943.210597622
commune,MA-05-091-0101,MA-05-091,MA-05,MA,Béni Mellal,Béni Mellal,Béni Mellal-Khénifra,-6.367462,32.333883,-708822.6075992875,3807218.198113255
commune,MA-05-091-0103,MA-05-091,MA-05,MA,El Ksiba,Béni Mellal,Béni Mellal-Khénifra,-6.043926,32.56017,-672806.7384224485,3837068.3267123587
commune,MA-05-091-0311,MA-05-091,MA-05,MA,Foum El Anceur,Béni Mellal,Béni Mellal-Khénifra,-6.207617,32.327581,-691028.739677865,3806387.9834732204
commune,MA-05-091-0305,MA-05-091,MA-05,MA,Ouled M'barek,Béni Mellal,Béni Mellal-Khénifra,-6.469711,32.30499,-720204.971655003,3803412.216972394
commune,MA-05-091-0307,MA-05-091,MA-05,MA,Ouled Yaich,Béni Mellal,Béni Mellal-Khénifra,-6.343995,32.435218,-706210.3174763934,3820576.2719699126
commune,MA-05-091-0309,MA-05-091,MA-05,MA,Sidi Jaber,Béni Mellal,Béni Mellal-Khénifra,-6.423509,32.360285,-715061.7662936356,3810697.0954501946
commune,MA-05-091-0301,MA-05-091,MA-05,MA,Foum Oudi,Béni Mellal,Béni Mellal-Khénifra,-6.41088,32.2516,-713655.8429223574,3796382.564243845
commune,MA-05-091-0303,MA-05-091,MA-05,MA,Ouled Gnaou,Béni Mellal,Béni Mellal-Khénifra,-6.524976,32.325137,-726357.0013864185,3806065.935256146
commune,MA-05-091-1107,MA-05-091,MA-05,MA,Semguet,Béni Mellal,Béni Mellal-Khénifra,-6.190273,32.643372,-689098.0427113549,3848062.681025111
commune,MA-05-091-1101,MA-05-091,MA-05,MA,Guettaya,Béni Mellal,Béni Mellal-Khénifra,-6.321575,32.579413,-703714.5139532003,3839610.275168905
commune,MA-05-091-1103,MA-05-091,MA-05,MA,Ouled Youssef,Béni Mellal,Béni Mellal-Khénifra,-6.484094,32.5697,-721806.0591943546,3838327.0937325396
commune,MA-05-091-1105,MA-05-091,MA-05,MA,Ouled Said Loued,Béni Mellal,Béni Mellal-Khénifra,-6.443297,32.604977,-717264.506949701,3842987.846519839
province,,MA-05-255,MA-05,MA,Fquih Ben Salah,Fquih Ben Salah,Béni Mellal-Khénifra,-6.750698,32.426362,-751484.3133714898,3819408.3193857875
commune,MA-05-255-1107,MA-05-255,MA-05,MA,Ouled Nacer,Fquih Ben Salah,Béni Mellal-Khénifra,-6.767808,32.254689,-753388.9119748811,3796789.192117475
commune,MA-05-255-1101,MA-05-255,MA-05,MA,Dar Ould Zidouh,Fquih Ben Salah,Béni Mellal-Khénifra,-6.888712,32.339688,-766847.892478378,3807982.95345478
commune,MA-05-255-1103,MA-05-255,MA-05,MA,Had Boumoussa,Fquih Ben Salah,Béni Mellal-Khénifra,-7.019363,32.282695,-781391.9544779176,3800476.185005861
commune,MA-05-255-0911,MA-05-255,MA-05,MA,Krifate,Fquih Ben Salah,Béni Mellal-Khénifra,-6.683367,32.553849,-743989.0356553062,3836233.468198128
commune,MA-05-255-0905,MA-05-255,MA-05,MA,Bni Oukil,Fquih Ben Salah,Béni Mellal-Khénifra,-6.859384,32.583269,-763583.1649651695,3840119.627746475
commune,MA-05-255-0907,MA-05-255,MA-05,MA,Bradia,Fquih Ben Salah,Béni Mellal-Khénifra,-6.49161,32.422837,-722642.7253295082,3818943.439051899
commune,MA-05-255-0909,MA-05-255,MA-05,MA,Hel Merbaa,Fquih Ben Salah,Béni Mellal-Khénifra,-6.611084,32.444325,-735942.4704712194,3821777.591593979
commune,MA-05-255-0901,MA-05-255,MA-05,MA,Khalfia,Fquih Ben Salah,Béni Mellal-Khénifra,-6.544781,32.538674,-728561.6793064638,3834229.462884821
commune,MA-05-255-0903,MA-05-255,MA-05,MA,Bni Chegdale,Fquih Ben Salah,Béni Mellal-Khénifra,-6.930487,32.463398,-771498.3231386319,3824293.7312366553
commune,MA-05-255-0511,MA-05-255,MA-05,MA,Sidi Aissa Ben Ali,Fquih Ben Salah,Béni Mellal-Khénifra,-6.627623,32.34837,-737783.5686665177,3809127.0388619415
commune,MA-05-255-0513,MA-05-255,MA-05,MA,Sidi Hammadi,Fquih Ben Salah,Béni Mellal-Khénifra,-6.570706,32.274137,-731447.6800964437,3799349.4538039104
commune,MA-05-255-0509,MA-05-255,MA-05,MA,Ouled Zmam,Fquih Ben Salah,Béni Mellal-Khénifra,-6.733915,32.385831,-749615.9751500448,3814064.232724952
commune,MA-05-255-0505,MA-05-255,MA-05,MA,Ouled Bourahmoune,Fquih Ben Salah,Béni Mellal-Khénifra,-6.648579,32.292711,-740116.4068771498,3801795.1410456463
commune,MA-05-255-0111,MA-05-255,MA-05,MA,Souk Sebt Ouled Nemma,Fquih Ben Salah,Béni Mellal-Khénifra,-6.705317,32.2925,-746432.4838924962,3801767.3692233274
commune,MA-05-255-0105,MA-05-255,MA-05,MA,Fquih Ben Salah,Fquih Ben Salah,Béni Mellal-Khénifra,-6.693446,32.502204,-745111.0496472822,3829414.7313346853
commune,MA-05-255-0109,MA-05-255,MA-05,MA,Ouled Ayad,Fquih Ben Salah,Béni Mellal-Khénifra,-6.801438,32.201934,-757132.6637922737,3789846.9200846157
province,,MA-05-301,MA-05,MA,Khénifra,Khénifra,Béni Mellal-Khénifra,-5.701958,32.964157,-634739.0371057687,3890547.425639987
commune,MA-05-301-0723,MA-05-301,MA-05,MA,Sidi Hcine,Khénifra,Béni Mellal-Khénifra,-6.034774,33.03763,-671787.9627303251,3900299.812062511
commune,MA-05-301-0715,MA-05-301,MA-05,MA,Moulay Bouazza,Khénifra,Béni Mellal-Khénifra,-6.152097,33.253807,-684848.355328833,3929041.298807976
commune,MA-05-301-0717,MA-05-301,MA-05,MA,Oum Rabia,Khénifra,Béni Mellal-Khénifra,-5.452179,33.071375,-606933.789394413,3904781.607635442
commune,MA-05-301-0719,MA-05-301,MA-05,MA,Sebt Ait Rahou,Khénifra,Béni Mellal-Khénifra,-6.315966,33.268713,-703090.1276070625,3931025.735214295
commune,MA-05-301-0501,MA-05-301,MA-05,MA,Aguelmam Azegza,Khénifra,Béni Mellal-Khénifra,-5.428992,32.938542,-604352.6072538693,3887149.2294842834
commune,MA-05-301-0505,MA-05-301,MA-05,MA,El Borj,Khénifra,Béni Mellal-Khénifra,-5.591569,33.036023,-622450.653323748,3900086.4234371483
commune,MA-05-301-0707,MA-05-301,MA-05,MA,El Hammam,Khénifra,Béni Mellal-Khénifra,-5.63218,33.266361,-626971.3937384785,3930712.566633191
commune,MA-05-301-0709,MA-05-301,MA-05,MA,Had Bouhssoussen,Khénifra,Béni Mellal-Khénifra,-6.093737,33.132515,-678351.6947272413,3912906.4015745
commune,MA-05-301-0703,MA-05-301,MA-05,MA,Aguelmous,Khénifra,Béni Mellal-Khénifra,-5.827199,33.135589,-648680.8138565657,3913314.970449052
commune,MA-05-301-0521,MA-05-301,MA-05,MA,Sidi Amar,Khénifra,Béni Mellal-Khénifra,-5.815579,32.922914,-647387.2972297762,3885076.604079376
commune,MA-05-301-0525,MA-05-301,MA-05,MA,Sidi Lamine,Khénifra,Béni Mellal-Khénifra,-5.940755,32.886136,-661321.8662605536,3880200.10920901
commune,MA-05-301-0511,MA-05-301,MA-05,MA,Lehri,Khénifra,Béni Mellal-Khénifra,-5.586995,32.840159,-621941.4699747568,3874106.8812082256
commune,MA-05-301-0513,MA-05-301,MA-05,MA,Moha Ou Hammou Zayani,Khénifra,Béni Mellal-Khénifra,-5.714471,32.963205,-636132.0375728013,3890421.0414340515
commune,MA-05-301-0311,MA-05-301,MA-05,MA,Sidi Yahya Ou Saad,Khénifra,Béni Mellal-Khénifra,-5.600619,32.603698,-623458.0860910362,3842818.904829553
commune,MA-05-301-0313,MA-05-301,MA-05,MA,Tighassaline,Khénifra,Béni Mellal-Khénifra,-5.517507,32.661512,-614206.0552630061,3850461.1063287943
commune,MA-05-301-0105,MA-05-301,MA-05,MA,M'rirt,Khénifra,Béni Mellal-Khénifra,-5.568048,33.165326,-619832.2930012331,3917268.8491489016
commune,MA-05-301-0101,MA-05-301,MA-05,MA,Khenifra,Khénifra,Béni Mellal-Khénifra,-5.663932,32.938894,-630505.9895345981,3887195.9810650377
commune,MA-05-301-0309,MA-05-301,MA-05,MA,Ouaoumana,Khénifra,Béni Mellal-Khénifra,-5.803958,32.691116,-646093.6585044843,3854376.153834881
commune,MA-05-301-0301,MA-05-301,MA-05,MA,Ait Ishaq,Khénifra,Béni Mellal-Khénifra,-5.691346,32.71859,-633557.7329369519,3858010.786210828
commune,MA-05-301-0303,MA-05-301,MA-05,MA,Ait Saadelli,Khénifra,Béni Mellal-Khénifra,-5.352486,32.628419,-595835.9808146707,3846086.0675741457
commune,MA-05-301-0305,MA-05-301,MA-05,MA,El Kbab,Khénifra,Béni Mellal-Khénifra,-5.449328,32.677045,-606616.4371459738,3852515.15705577
commune,MA-05-301-0307,MA-05-301,MA-05,MA,Kerrouchen,Khénifra,Béni Mellal-Khénifra,-5.371927,32.786964,-598000.1591392668,3867060.999345825
province,,MA-05-311,MA-05,MA,Khouribga,Khouribga,Béni Mellal-Khénifra,-6.578081,32.930761,-732268.6194237281,3886117.2051805286
commune,MA-05-311-0511,MA-05-311,MA-05,MA,M'fassis,Khouribga,Béni Mellal-Khénifra,-6.864076,32.765111,-764105.3957185498,3864167.7679571067
commune,MA-05-311-0513,MA-05-311,MA-05,MA,Oulad Abdoune,Khouribga,Béni Mellal-Khénifra,-6.989665,32.850668,-778085.9897895481,3875499.340019773
commune,MA-05-311-0515,MA-05-311,MA-05,MA,Oulad Azzouz,Khouribga,Béni Mellal-Khénifra,-6.755101,32.758182,-751974.3871539875,3863250.505791896
